task_name,pct
analyze and evaluate robotic systems or prototypes.,0.005
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",0.182
analyze and interpret data to increase the understanding of human social behavior.,0.0083
analyze and interpret news and information received from various sources to broadcast the information.,0.0101
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",0.006
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",0.0046999999999999
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",0.005
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,0.0015999999999999
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",0.0015999999999999
"analyze and record test data to issue reports that use charts, graphs, or narratives.",0.0349999999999999
analyze and report computer network security breaches or attempted breaches.,0.2356
"analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",0.0038
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,0.0036
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",0.0026999999999999
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",0.0121999999999999
analyze characteristics of animals to identify and classify them.,0.0211
analyze clinical data using appropriate statistical tools.,0.0022
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",0.0021
"analyze competitive market strategies through analysis of related product, market, or share trends.",0.0038
analyze completed police reports to determine what additional information and investigative work is needed.,0.0026
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",0.0504
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,0.0069999999999999
"analyze data from surveys, old records, or case studies, using statistical software.",0.0147
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",0.0056
analyze data to assess distance learning program status or to inform decisions for distance learning programs.,0.0151
analyze data to determine answers to questions from customers or members of the public.,0.0531
analyze data to determine feasibility of product proposals.,0.0031
analyze details of sales territories to assess their growth potential and to set quotas.,0.0049
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",0.0048
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,0.0093
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",0.0026
analyze employment-related data and prepare required reports.,0.0067
analyze energy bills including utility rates or tariffs to gather historical energy usage data.,0.0018
analyze equipment performance records to assess equipment functioning.,0.0158999999999999
"analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",0.0031999999999999
analyze experimental data and interpret results to write reports and summaries of findings.,0.1448
"analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.",0.0029
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,0.0501
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,0.0077
"analyze geographic information systems (gis) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",0.0106
analyze information gathered by investigation and report findings and recommendations.,0.0046
analyze information obtained from management to conceptualize and define operational problems.,0.0537
"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",0.0158999999999999
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",0.0364
"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",0.0157
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",0.1371
analyze laboratory findings to check the accuracy of the results.,0.0123
analyze market conditions to determine optimum times to execute securities transactions.,0.1396
"analyze menus or recipes, standardize recipes, or test new products.",0.0025
"analyze network data to determine network usage, disk space availability, or server function.",0.0105
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",0.1384999999999999
analyze or evaluate dental needs to determine changes or trends in patterns of dental disease.,0.0023
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",0.0197
"analyze or manipulate bioinformatics data using software packages, statistical applications, or data mining techniques.",0.003
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,0.0053999999999999
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",0.1741
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",0.2037
analyze patrons' hair and other physical features to determine and recommend beauty treatment or suggest hair styles.,0.0117
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,0.0053
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",0.027
analyze potential loan markets and develop referral networks to locate prospects for loans.,0.0113
analyze potential loan markets to find opportunities to promote loans and financial services.,0.0025
analyze prescribing trends to monitor patient compliance and to prevent excessive usage or harmful interactions.,0.0029
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",0.0017
analyze problems to develop solutions involving computer hardware and software.,0.0046999999999999
analyze product complaints and make recommendations regarding their reportability.,0.004
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",0.013
"analyze regional energy markets, including energy pricing, market structures, energy generation competition, and energy transmission constraints.",0.0022
"analyze research data to determine its significance, using computers.",0.0204
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,0.0024
analyze system performance or operational requirements.,0.1822
analyze target companies or investment opportunities to inform investment decisions.,0.0751
"analyze test data for automotive systems, subsystems, or component parts.",0.0025
"analyze test data, making computations as necessary, to determine test results.",0.0368
analyze the effectiveness of marketing tactics or channels.,0.0069999999999999
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",0.0015
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",0.0063999999999999
"analyze the probable outcomes of cases, using knowledge of legal precedents.",0.004
"analyze training needs to design employee development, language training and health and safety programs.",0.0015
analyze training needs to develop new training programs or modify and improve existing programs.,0.0015
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",0.0041
analyze user needs and recommend appropriate hardware.,0.0026
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,1.5446
"analyze, interpret, or create graphical representations of energy data, using engineering software.",0.0204
"analyze, interpret, or disseminate system performance data.",0.131
answer applicants' questions about benefits and claim procedures.,0.004
answer clients' questions about the purposes and details of financial plans and strategies.,0.0112
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",0.0019
answer customers' questions about merchandise and advise customers on merchandise selection.,0.0284
"answer customers' questions about products, prices, availability, or credit terms.",0.1173999999999999
"answer customers' questions about products, prices, availability, product uses, and credit terms.",0.0493
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",0.0026999999999999
"answer customers' questions, and provide information on procedures or policies.",0.1843
"answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",0.0131
"answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws.",0.0039
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",0.0174
answer inquiries from the public concerning animal control operations.,0.0048
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",0.0126
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",0.0211
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",0.0338
answer inquiries regarding shipping or mailing policies.,0.0017
answer patients' calls and determine how to assist them.,0.0017
answer questions about game rules and casino policies.,0.0025
answer questions about game rules or casino policies.,0.0021
answer questions about product features and benefits.,0.0417
answer questions about records or files.,0.0081
answer questions from the public and media.,0.0055
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",0.0048
answer questions regarding the store and its merchandise.,0.0048
"answer routine telephone or in-person reference inquiries, referring patrons to librarians for further assistance, when necessary.",0.0015999999999999
answer telephone calls and respond to inquiries or transfer calls.,0.0067
answer telephone calls from potential customers who have been solicited through advertisements.,0.0017
"answer telephone calls to take messages, answer questions, and provide information during non-business hours or when switchboard is closed.",0.0015
answer telephones and direct calls to appropriate staff.,0.0145
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",0.0533
answer telephones and schedule appointments.,0.0026
"answer telephones, and route calls or deliver messages.",0.0043
"answer telephones, direct calls, and take messages.",0.0195
"answer telephones, responding to questions or requests.",0.0084
answer user inquiries regarding computer software or hardware operation to resolve problems.,0.0093999999999999
apply customer feedback to service improvement efforts.,0.0114
apply insurance rating systems.,0.0018
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",0.0055
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",0.0028
"appraise property values, assessing income potential when relevant.",0.0147
"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",0.0106
"arrange conference, meeting, or travel reservations for office personnel.",0.0025
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",0.0046999999999999
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,0.0117
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",0.0025
"arrange tours, taxis, or restaurant reservations for customers.",0.0045
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",0.0192
ask questions that will help clients identify their feelings and behaviors.,0.0085
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",0.0199
"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",0.0024
assess companies as investments for clients by examining company facilities.,0.0018
"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",0.0015999999999999
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",0.0059
"assess effectiveness and efficiency of instruction according to ease of instructional technology use and student learning, knowledge transfer, and satisfaction.",0.004
assess employee performance.,0.0015
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",0.006
assess patients for risk of suicide attempts.,0.0036999999999999
"assess performance following athletic competition, identifying strengths and weaknesses and making adjustments to improve future performance.",0.0036999999999999
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,0.0297999999999999
"assess staffing needs and recruit staff, using methods such as newspaper advertisements or attendance at job fairs.",0.0015999999999999
"assess the identity, strength, or purity of medications.",0.0117
assess the nature and level of threats so that the scope of the problem can be determined.,0.0550999999999999
assess the usefulness of pre-developed application packages and adapt them to a user environment.,0.2569
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",0.004
assign and grade class work and homework.,0.0015
"assign and review the work of systems analysts, programmers, and other computer-related workers.",0.0038
assign or schedule tasks to meet work priorities and goals.,0.0048
"assign work to employees, based on material or worker requirements of specific jobs.",0.004
"assign, coordinate, and review work and activities of programming personnel.",0.0018
assist customers by providing information and resolving their complaints.,0.0155
"assist customers, such as responding to customer complaints and updating them about back-ordered parts.",0.0026
assist in laying out material for publication.,0.0024
assist in selection of financial award candidates using electronic databases to certify loan eligibility.,0.0015999999999999
"assist in the assessment, acquisition, or deployment of new electronic document management systems.",0.016
assist patients in organizing their health care system activities.,0.0060999999999999
assist students who need extra help with their coursework outside of class.,0.1791
attempt to sell additional merchandise or services to prospective or current customers by telephone or through visits.,0.0019
attend investment briefings or consult financial media to stay abreast of relevant investment markets.,0.0018
attend meetings to record minutes.,0.0024
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",0.0033
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",0.0036999999999999
authorize payment of invoices or return of merchandise.,0.0018
back up files from web sites to local directories for instant recovery in case of problems.,0.0017
back up network data.,0.0015
"book transportation and hotel reservations, using computer terminal or telephone.",0.0018
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",0.0692
build and update digital databases.,0.0048
"buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers.",0.0284
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,0.003
"calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",0.0034
"calculate dimensions or tolerances, using instruments such as micrometers or vernier calipers.",0.0024
"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",0.0077
calculate premiums and establish payment method.,0.0026999999999999
"calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",0.0022
"calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",0.0019
calibrate data collection equipment.,0.002
"calibrate, validate, or maintain laboratory equipment.",0.0015999999999999
call by telephone to deliver verbal messages.,0.0058
"call on policyholders to deliver and explain policy, to analyze insurance program and suggest additions or changes, or to change beneficiaries.",0.0062
call on prospective customers to explain company services or to solicit new business.,0.0568
cancel orders based on customer requests or inventory or delivery problems.,0.0107
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",0.0034999999999999
check and analyze operating system or application logfiles regularly to verify proper system performance.,0.0398
"check completed work for spelling, grammar, punctuation, and format.",0.0073
"check construction plans, design calculations, or cost estimations to ensure completeness, accuracy, or conformity to engineering standards or practices.",0.0023
"check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",0.0069
"check electrical installation for proper wiring, polarity, grounding, or integrity of terminations.",0.0031999999999999
check import or export documentation to determine cargo contents and use tariff coding system to classify goods according to fee or tariff group.,0.0034
"check reference materials, such as books, news files, or public records, to obtain relevant facts.",0.0098999999999999
check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.,0.0015999999999999
"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",0.0026999999999999
classify and catalog items according to content and purpose.,0.2367
"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",0.0808
coach client representatives in effective communication with the public or with employees.,0.0060999999999999
coach senior executives and managers on leadership and performance.,0.0131
code data in preparation for computer entry.,0.0487
"code data prior to computer entry, using lists of codes.",0.0769
"code, evaluate, or interpret collected study data.",0.1483
collaborate with artists to achieve appropriate visual style.,0.0060999999999999
"collaborate with colleagues to exchange information, such as selling strategies or marketing information.",0.0103
collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,0.0019
"collaborate with graphic artists, editors and writers to produce master copies according to design specifications.",0.0053
collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,0.0161
collaborate with other actors as part of an ensemble.,0.0045
"collaborate with other teachers and administrators in the development, evaluation, and revision of preschool programs.",0.0015999999999999
"collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support.",0.0174999999999999
collaborate with search engine shopping specialists to place marketing content in desired online locations.,0.0235
collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,0.0042
"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",0.0747
"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",0.0205
"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",0.145
"collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",0.0082
"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",0.0266
"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",0.0107
"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",0.0306999999999999
"collect and analyze survey data, regulatory information, and data on demographic and employment trends to forecast enrollment patterns and curriculum change needs.",0.0033
"collect and analyze survey data, regulatory information, and demographic and employment trends to forecast enrollment patterns and the need for curriculum changes.",0.0057
"collect and analyze web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",0.01
"collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.",0.002
"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",0.2063
"collect data about existing client hardware, software, networking, or key business processes to inform implementation of radio frequency identification device (rfid) technology.",0.0017
"collect data about the attitudes, values, and behaviors of people in groups, using observation, interviews, and review of documents.",0.0142
"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",0.0055
collect data through surveys or experimentation.,0.0091
"collect information about clients through interviews, observation, or tests.",0.0063
"collect information about clients, using techniques such as testing, interviewing, discussion, and observation.",0.0068
"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",0.0077
"collect information and make judgments through observation, interviews, and review of documents.",0.0073999999999999
collect or compile nanotechnology research or engineering data.,0.0084
"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",0.0125
"collect, analyze, and interpret data such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",0.003
"collect, compile, or integrate geographic information systems (gis) data, such as remote sensing or cartographic data for inclusion in map manuscripts.",0.0017
"collect, prepare, and label samples for laboratory testing, culture, or microscopic examination.",0.0018
"collect, record, and maintain patient information, such as medical histories, reports, and examination results.",0.0194
"collect, record, and maintain patient information, such as medical history, reports, and examination results.",0.0283
"collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",0.0154
combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,0.0026
"communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",0.0041
"communicate freight transportation information to customers or suppliers, using transportation management, electronic logistics marketplace, or electronic freight information systems, to improve efficiency, speed, or quality of transportation services.",0.0202
"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",0.0057
"communicate research results through conference presentations, scientific publications, or project reports.",0.0015
"communicate security status, updates, and actual or potential problems, using established protocols.",0.0051
"communicate students' progress to students, parents or teachers in written progress reports, in person, by phone, or by email.",0.0034
"communicate technical or marketing information about distance learning via podcasts, webinars, and other technologies.",0.0028
"communicate to actors the approach, characterization, and movement needed for each scene in such a way that rehearsals and takes are minimized.",0.0026
"communicate to faculty, students, or other users availability of, or changes to, distance learning courses or materials, programs, services, or applications.",0.005
"communicate with children's parents or guardians about daily activities, behaviors, and related issues.",0.002
"communicate with clients to build rapport, acknowledge their progress, or reflect upon their reactions to musical experiences.",0.0076
"communicate with customers regarding orders, comments, and complaints.",0.0015999999999999
"communicate with customers, competitors, suppliers, professional organizations, or others to stay abreast of industry or business trends.",0.0019
"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",0.0098
"communicate with customers, sales staff, or marketing staff to determine customer needs.",0.0046
"communicate with dispatchers by radio, telephone, or computer to exchange information and receive requests for passenger service.",0.0021
"communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",0.005
"communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone.",0.0022
communicate with system users to ensure accounts are set up properly or to diagnose and solve operational problems.,0.0024
"communicate with vendors to gather information about products, alert them to future needs, resolve problems, or address system maintenance issues.",0.003
compare a property with similar properties that have recently sold to determine its competitive market price.,0.0051
compare previously prepared bank statements with canceled checks and reconcile discrepancies.,0.0057
"compare prices, specifications, and delivery dates to determine the best bid among potential suppliers.",0.0028
compare suppliers' bills with bids and purchase orders to verify accuracy.,0.006
compile and analyze credit information gathered by investigation.,0.0018
compile and analyze data obtained from monitoring or diagnostic tests.,0.1046
compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,0.002
compile and evaluate clinical practice statistics.,0.003
compile and format image data to increase its usefulness.,0.0602
compile and interpret results of tests and analyses.,0.0148999999999999
compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,0.0115
compile and maintain regulatory documentation databases or systems.,0.0025
compile and prepare reports and documents pertaining to personnel activities.,0.0029
"compile and record medical charts, reports, or correspondence, using typewriter or personal computer.",0.0052
"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",0.0106
"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",1.1457
compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,0.0092
compile bibliographies of specialized materials for outside reading assignments.,0.0057
"compile budget data and documents, based on estimated revenues and expenses and previous budgets.",0.0023
"compile data for use in activities such as gene expression profiling, genome annotation, and structural bioinformatics.",0.0073
"compile information about flights from flight plans, pilot reports, radar, or observations.",0.0028
compile information or prepare reports on nanotechnology experiments or applications.,0.0072
compile laboratory test data and perform appropriate analyses.,0.0021
compile lists describing product or service offerings.,0.0046
"compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",0.002
"compile or maintain records of system operation, performance, and maintenance.",0.0223
"compile reports, charts, or graphs that describe and interpret findings of analyses.",0.2636
"compile scripts, program notes, and other material related to productions.",0.0123
"compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.",0.0238
"compile statistics from source materials, such as production or sales records, quality-control or test records, time sheets, or survey sheets.",0.0028
"compile, administer, and grade examinations or assign this work to others.",0.0075
"compile, administer, and grade examinations, or assign this work to others.",0.0707
"compile, analyze, and report data to explain economic phenomena and forecast market trends, applying mathematical models and statistical techniques.",0.0109
"compile, copy, sort, and file records of office activities, business transactions, and other activities.",0.0148999999999999
"compile, log, or record testing or operational data for review and further analysis.",0.096
"compile, record, and code results or data from interview or survey, using computer or specified form.",0.3553
"compile, record, and evaluate personal and financial data to verify completeness and accuracy, and to determine eligibility status.",0.0065
"compile, sort and verify the accuracy of data before it is entered.",0.0926
complete and maintain necessary records.,0.0043
"complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",0.0018
complete form letters in response to requests or problems identified by correspondence.,0.0232
"complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",0.0497
"complete reports related to project status, progress, or other work details, using computer software.",0.0021
"complete work schedules, manage calendars, and arrange appointments.",0.0098999999999999
compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,0.0103
"compose and frame each shot, applying the technical aspects of light, lenses, film, filters, and camera settings to achieve the effects sought by directors.",0.0088
"compose business correspondence for supervisors, managers, and professionals.",0.0036
"compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping web sites.",0.1479
compose explanatory summaries of contents of books and other reference materials.,0.0056
"compose images of products, using video or still cameras, lighting equipment, props, or photo or video editing software.",0.0399
"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",0.009
"compose original music such as popular songs, symphonies, or sonatas.",0.0053999999999999
compose songs or create vocal arrangements.,0.0026999999999999
"compose, type, and distribute meeting notes, routine correspondence, or reports, such as presentations or expense, statistical, or monthly reports.",0.0018
"compound and dispense medications as prescribed by doctors and dentists, by calculating, weighing, measuring, and mixing ingredients, or oversee these activities.",0.0049
"compute and analyze data, using statistical formulas and computers or calculators.",0.0036
"compute cost of travel and accommodations, using calculator, computer, carrier tariff books, and hotel rate books, or quote package tour's costs.",0.0015999999999999
"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",0.006
"compute dimensions, areas, volumes, and weights.",0.0212
"compute moisture or salt content, percentages of ingredients, formulas, or other product factors, using mathematical and chemical procedures.",0.0252
"compute prices for services and receive payment, or provide supervisors with billing information.",0.0107
compute total charges for merchandise or services and shipping charges.,0.0021
"compute, withhold, and account for all payroll deductions.",0.0017
"conduct and score oral, visual, written, or performance tests to determine applicant qualifications and notify applicants of their scores.",0.0029
"conduct applied research aimed at improvements in areas such as disease testing, crop quality, pharmaceuticals, and the harnessing of microbes to recycle waste.",0.0139999999999999
"conduct chemical analyses of substances such as acids, alcohols, and enzymes.",0.0026999999999999
"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.0325
"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.0195
conduct client or market surveys to obtain information about potential customers.,0.0022
"conduct demonstrations to teach such skills as sports, dancing, and handicrafts.",0.0028
conduct economic or commercial surveys to identify potential markets for products or services.,0.0039
conduct experimental or virtual studies to investigate characteristics and processing principles of potential microelectromechanical systems (mems) technology.,0.0026
"conduct field surveys or study maps, graphs, diagrams, or other data to identify and correct power system problems.",0.0055
"conduct historical research, and publish or present findings and theories.",0.0034
"conduct in-depth investigations of suspicious financial activity, such as suspected money-laundering efforts.",0.0024
conduct internet-based and library research.,0.0807
"conduct interviews or surveys of users or customers to collect information on topics such as requirements, needs, fatigue, ergonomics, or interfaces.",0.0075
"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.6069
"conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",0.0135
conduct market research and analyze industry trends.,0.0085
conduct materials test and analysis using tools and equipment and applying engineering knowledge.,0.0356
